run_id,key,value,step,timestamp
circle loss,batch_train_loss,101.4383544921875,1249,1751223587855
circle loss,batch_train_loss,78.12825012207031,1250,1751223589125
circle loss,batch_train_loss,83.6358413696289,1251,1751223590433
circle loss,batch_train_loss,80.32389068603516,1252,1751223591677
circle loss,batch_train_loss,85.48230743408203,1253,1751223592917
circle loss,batch_train_loss,66.37223815917969,1254,1751223594140
circle loss,batch_train_loss,70.29219055175781,1255,1751223595361
circle loss,batch_train_loss,87.23526763916016,1256,1751223596591
circle loss,batch_train_loss,68.92578887939453,1257,1751223597814
circle loss,batch_train_loss,81.4539566040039,1258,1751223599031
circle loss,batch_train_loss,73.55792236328125,1259,1751223600258
circle loss,batch_train_loss,79.8514633178711,1260,1751223601543
circle loss,batch_train_loss,85.3685302734375,1261,1751223602820
circle loss,batch_train_loss,94.6473617553711,1262,1751223604158
circle loss,batch_train_loss,107.14546966552734,1263,1751223605429
circle loss,batch_train_loss,71.50664520263672,1264,1751223606683
circle loss,batch_train_loss,58.312015533447266,1265,1751223607920
circle loss,batch_train_loss,89.88396453857422,1266,1751223609147
circle loss,batch_train_loss,82.4839859008789,1267,1751223610369
circle loss,batch_train_loss,92.20240783691406,1268,1751223611654
circle loss,batch_train_loss,123.95233917236328,1269,1751223612956
circle loss,batch_train_loss,85.94843292236328,1270,1751223614312
circle loss,batch_train_loss,89.84639739990234,1271,1751223615540
circle loss,batch_train_loss,72.04363250732422,1272,1751223616770
circle loss,batch_train_loss,91.96492004394531,1273,1751223618035
circle loss,batch_train_loss,100.96744537353516,1274,1751223619296
circle loss,batch_train_loss,74.28482818603516,1275,1751223620570
circle loss,batch_train_loss,69.69867706298828,1276,1751223621874
circle loss,batch_train_loss,80.58623504638672,1277,1751223623139
circle loss,batch_train_loss,58.24546813964844,1278,1751223624364
circle loss,batch_train_loss,82.14247131347656,1279,1751223625641
circle loss,batch_train_loss,71.08660888671875,1280,1751223626954
circle loss,batch_train_loss,76.7861328125,1281,1751223628205
circle loss,batch_train_loss,104.17131042480469,1282,1751223629433
circle loss,batch_train_loss,60.67705535888672,1283,1751223630673
circle loss,batch_train_loss,81.98806762695312,1284,1751223631947
circle loss,batch_train_loss,92.23957061767578,1285,1751223633205
circle loss,batch_train_loss,86.33219146728516,1286,1751223634496
circle loss,batch_train_loss,82.15782165527344,1287,1751223635781
circle loss,batch_train_loss,58.234073638916016,1288,1751223637058
circle loss,batch_train_loss,56.037635803222656,1289,1751223638435
circle loss,batch_train_loss,86.07121276855469,1290,1751223639670
circle loss,batch_train_loss,90.5337142944336,1291,1751223640990
circle loss,batch_train_loss,88.99104309082031,1292,1751223642273
circle loss,batch_train_loss,71.84616088867188,1293,1751223643547
circle loss,batch_train_loss,80.08169555664062,1294,1751223644815
circle loss,batch_train_loss,87.69622039794922,1295,1751223646083
circle loss,batch_train_loss,118.73947143554688,1296,1751223647646
circle loss,batch_train_loss,72.92453002929688,1297,1751223649018
circle loss,batch_train_loss,76.89642333984375,1298,1751223650341
circle loss,batch_train_loss,82.37335205078125,1299,1751223651606
circle loss,batch_train_loss,103.81017303466797,1300,1751223652921
circle loss,batch_train_loss,92.69366455078125,1301,1751223654192
circle loss,batch_train_loss,72.87277221679688,1302,1751223655613
circle loss,batch_train_loss,98.7707748413086,1303,1751223656953
circle loss,batch_train_loss,57.004730224609375,1304,1751223658237
circle loss,batch_train_loss,81.404052734375,1305,1751223659501
circle loss,batch_train_loss,86.69771575927734,1306,1751223660801
circle loss,batch_train_loss,67.3430404663086,1307,1751223662104
circle loss,batch_train_loss,72.31985473632812,1308,1751223663354
circle loss,batch_train_loss,62.68593215942383,1309,1751223664636
circle loss,batch_train_loss,111.09392547607422,1310,1751223665923
circle loss,batch_train_loss,68.08294677734375,1311,1751223667291
circle loss,batch_train_loss,65.96348571777344,1312,1751223668574
circle loss,batch_train_loss,60.62687301635742,1313,1751223669828
circle loss,batch_train_loss,63.377227783203125,1314,1751223671089
circle loss,batch_train_loss,66.74299621582031,1315,1751223672368
circle loss,batch_train_loss,72.44127655029297,1316,1751223673616
circle loss,batch_train_loss,61.80479049682617,1317,1751223674859
circle loss,batch_train_loss,61.92390060424805,1318,1751223676128
circle loss,batch_train_loss,79.47705841064453,1319,1751223676966
circle loss,batch_train_loss,91.76314544677734,1320,1751223691605
circle loss,batch_train_loss,68.22584533691406,1321,1751223692955
circle loss,batch_train_loss,78.75252532958984,1322,1751223694355
circle loss,batch_train_loss,83.32494354248047,1323,1751223695594
circle loss,batch_train_loss,81.03229522705078,1324,1751223696842
circle loss,batch_train_loss,100.95339965820312,1325,1751223698115
circle loss,batch_train_loss,87.44817352294922,1326,1751223699394
circle loss,batch_train_loss,81.74988555908203,1327,1751223700676
circle loss,batch_train_loss,48.332542419433594,1328,1751223701942
circle loss,batch_train_loss,90.91995239257812,1329,1751223703183
circle loss,batch_train_loss,70.05186462402344,1330,1751223704513
circle loss,batch_train_loss,77.85238647460938,1331,1751223705787
circle loss,batch_train_loss,87.5181655883789,1332,1751223707069
circle loss,batch_train_loss,74.42401885986328,1333,1751223708351
circle loss,batch_train_loss,72.42153930664062,1334,1751223709598
circle loss,batch_train_loss,63.346595764160156,1335,1751223710834
circle loss,batch_train_loss,92.45926666259766,1336,1751223712075
circle loss,batch_train_loss,84.20721435546875,1337,1751223713307
circle loss,batch_train_loss,71.30911254882812,1338,1751223714530
circle loss,batch_train_loss,84.47757720947266,1339,1751223715757
circle loss,batch_train_loss,85.7994613647461,1340,1751223716995
circle loss,batch_train_loss,89.80453491210938,1341,1751223718284
circle loss,batch_train_loss,68.52568817138672,1342,1751223719512
circle loss,batch_train_loss,87.01778411865234,1343,1751223720745
circle loss,batch_train_loss,79.62877655029297,1344,1751223721974
circle loss,batch_train_loss,79.35612487792969,1345,1751223723230
circle loss,batch_train_loss,92.5046615600586,1346,1751223724523
circle loss,batch_train_loss,56.45314407348633,1347,1751223725820
circle loss,batch_train_loss,80.37002563476562,1348,1751223727128
circle loss,batch_train_loss,61.70368576049805,1349,1751223728373
circle loss,batch_train_loss,92.13250732421875,1350,1751223729636
circle loss,batch_train_loss,74.2337417602539,1351,1751223731002
circle loss,batch_train_loss,71.46572875976562,1352,1751223732265
circle loss,batch_train_loss,69.72489166259766,1353,1751223733530
circle loss,batch_train_loss,83.88121795654297,1354,1751223734774
circle loss,batch_train_loss,74.18940734863281,1355,1751223736018
circle loss,batch_train_loss,88.93440246582031,1356,1751223737268
circle loss,batch_train_loss,130.4381866455078,1357,1751223738547
circle loss,batch_train_loss,75.86544799804688,1358,1751223739820
circle loss,batch_train_loss,51.40044403076172,1359,1751223741166
circle loss,batch_train_loss,96.82848358154297,1360,1751223742903
circle loss,batch_train_loss,54.85417556762695,1361,1751223744203
circle loss,batch_train_loss,81.7289810180664,1362,1751223745449
circle loss,batch_train_loss,81.44408416748047,1363,1751223746705
circle loss,batch_train_loss,80.16519927978516,1364,1751223747972
circle loss,batch_train_loss,71.86955261230469,1365,1751223749220
circle loss,batch_train_loss,105.7780532836914,1366,1751223750453
circle loss,batch_train_loss,77.51902770996094,1367,1751223751891
circle loss,batch_train_loss,92.97218322753906,1368,1751223753174
circle loss,batch_train_loss,76.65235137939453,1369,1751223754573
circle loss,batch_train_loss,109.23831176757812,1370,1751223755994
circle loss,batch_train_loss,90.1489028930664,1371,1751223757342
circle loss,batch_train_loss,75.34292602539062,1372,1751223758643
circle loss,batch_train_loss,73.62079620361328,1373,1751223759900
circle loss,batch_train_loss,85.94232177734375,1374,1751223761145
circle loss,batch_train_loss,75.90816497802734,1375,1751223762954
circle loss,batch_train_loss,74.44235229492188,1376,1751223764305
circle loss,batch_train_loss,124.33794403076172,1377,1751223766005
circle loss,batch_train_loss,57.594844818115234,1378,1751223768062
circle loss,batch_train_loss,96.74707794189453,1379,1751223770024
circle loss,batch_train_loss,73.40023803710938,1380,1751223771863
circle loss,batch_train_loss,69.30009460449219,1381,1751223773600
circle loss,batch_train_loss,85.62137603759766,1382,1751223774924
circle loss,batch_train_loss,73.19458770751953,1383,1751223776211
circle loss,batch_train_loss,83.25837707519531,1384,1751223777594
circle loss,batch_train_loss,54.78485107421875,1385,1751223778901
circle loss,batch_train_loss,65.38712310791016,1386,1751223780219
circle loss,batch_train_loss,58.166099548339844,1387,1751223781523
circle loss,batch_train_loss,81.03642272949219,1388,1751223783089
circle loss,batch_train_loss,62.61054229736328,1389,1751223784426
circle loss,batch_train_loss,82.15238189697266,1390,1751223786013
circle loss,batch_train_loss,66.87434387207031,1391,1751223787675
circle loss,batch_train_loss,62.58877182006836,1392,1751223789091
circle loss,batch_train_loss,61.76720428466797,1393,1751223790574
circle loss,batch_train_loss,71.7640151977539,1394,1751223792747
circle loss,batch_train_loss,53.799259185791016,1395,1751223795424
circle loss,batch_train_loss,76.78067779541016,1396,1751223798184
circle loss,batch_train_loss,61.598106384277344,1397,1751223799963
circle loss,batch_train_loss,101.39614868164062,1398,1751223801324
circle loss,batch_train_loss,86.85753631591797,1399,1751223802749
circle loss,batch_train_loss,69.43025207519531,1400,1751223804407
circle loss,batch_train_loss,76.20445251464844,1401,1751223805759
circle loss,batch_train_loss,90.31694030761719,1402,1751223807146
circle loss,batch_train_loss,70.89488983154297,1403,1751223808510
circle loss,batch_train_loss,79.39657592773438,1404,1751223809852
circle loss,batch_train_loss,87.0914077758789,1405,1751223811230
circle loss,batch_train_loss,95.21211242675781,1406,1751223812659
circle loss,batch_train_loss,32.00584411621094,1407,1751223813609
circle loss,batch_train_loss,56.37514877319336,1408,1751223832088
circle loss,batch_train_loss,77.92518615722656,1409,1751223835190
circle loss,batch_train_loss,95.35874938964844,1410,1751223837260
circle loss,batch_train_loss,102.93821716308594,1411,1751223840111
circle loss,batch_train_loss,76.96110534667969,1412,1751223843016
circle loss,batch_train_loss,103.381591796875,1413,1751223846813
circle loss,batch_train_loss,106.11920166015625,1414,1751223848892
circle loss,batch_train_loss,77.58448028564453,1415,1751223850581
circle loss,batch_train_loss,91.90385437011719,1416,1751223852019
circle loss,batch_train_loss,71.20884704589844,1417,1751223853473
circle loss,batch_train_loss,84.36631774902344,1418,1751223854945
circle loss,batch_train_loss,80.67123413085938,1419,1751223857292
circle loss,batch_train_loss,79.97824096679688,1420,1751223859997
circle loss,batch_train_loss,90.73640441894531,1421,1751223862096
circle loss,batch_train_loss,63.845489501953125,1422,1751223864678
circle loss,batch_train_loss,60.54198455810547,1423,1751223867348
circle loss,batch_train_loss,81.07613372802734,1424,1751223869854
circle loss,batch_train_loss,60.8134765625,1425,1751223872027
circle loss,batch_train_loss,75.74552917480469,1426,1751223873859
circle loss,batch_train_loss,89.73926544189453,1427,1751223875534
circle loss,batch_train_loss,76.12147521972656,1428,1751223877001
circle loss,batch_train_loss,70.2451171875,1429,1751223878506
circle loss,batch_train_loss,99.79552459716797,1430,1751223880470
circle loss,batch_train_loss,95.36103057861328,1431,1751223882050
circle loss,batch_train_loss,75.01517486572266,1432,1751223883515
circle loss,batch_train_loss,80.58551025390625,1433,1751223885032
circle loss,batch_train_loss,77.86076354980469,1434,1751223886449
circle loss,batch_train_loss,73.73151397705078,1435,1751223887843
circle loss,batch_train_loss,76.36188507080078,1436,1751223889207
circle loss,batch_train_loss,66.03197479248047,1437,1751223890562
circle loss,batch_train_loss,105.07930755615234,1438,1751223891896
circle loss,batch_train_loss,84.0802230834961,1439,1751223893263
circle loss,batch_train_loss,71.00119018554688,1440,1751223894746
circle loss,batch_train_loss,75.56084442138672,1441,1751223896153
circle loss,batch_train_loss,73.6802749633789,1442,1751223897511
circle loss,batch_train_loss,69.89065551757812,1443,1751223898871
circle loss,batch_train_loss,63.38920211791992,1444,1751223900245
circle loss,batch_train_loss,66.06673431396484,1445,1751223901591
circle loss,batch_train_loss,64.83282470703125,1446,1751223902899
circle loss,batch_train_loss,76.53485870361328,1447,1751223904220
circle loss,batch_train_loss,78.93965911865234,1448,1751223905584
circle loss,batch_train_loss,66.97432708740234,1449,1751223906895
circle loss,batch_train_loss,77.55529022216797,1450,1751223908272
circle loss,batch_train_loss,75.00399017333984,1451,1751223909582
circle loss,batch_train_loss,55.80160140991211,1452,1751223910878
circle loss,batch_train_loss,62.2190055847168,1453,1751223912170
circle loss,batch_train_loss,91.88702392578125,1454,1751223913474
circle loss,batch_train_loss,63.48519515991211,1455,1751223914778
circle loss,batch_train_loss,72.64533233642578,1456,1751223916053
circle loss,batch_train_loss,50.740840911865234,1457,1751223917308
circle loss,batch_train_loss,92.03211212158203,1458,1751223918562
circle loss,batch_train_loss,96.51165771484375,1459,1751223919825
circle loss,batch_train_loss,68.16068267822266,1460,1751223921171
circle loss,batch_train_loss,77.98409271240234,1461,1751223922449
circle loss,batch_train_loss,86.38612365722656,1462,1751223923762
circle loss,batch_train_loss,65.60769653320312,1463,1751223925047
circle loss,batch_train_loss,63.283935546875,1464,1751223926335
circle loss,batch_train_loss,72.76943969726562,1465,1751223927620
circle loss,batch_train_loss,70.09587097167969,1466,1751223928929
circle loss,batch_train_loss,82.32518768310547,1467,1751223930226
circle loss,batch_train_loss,59.67522048950195,1468,1751223931493
circle loss,batch_train_loss,69.26837921142578,1469,1751223932722
circle loss,batch_train_loss,82.58294677734375,1470,1751223934088
circle loss,batch_train_loss,78.02715301513672,1471,1751223935407
circle loss,batch_train_loss,83.73499298095703,1472,1751223936675
circle loss,batch_train_loss,68.15909576416016,1473,1751223937930
circle loss,batch_train_loss,82.30284881591797,1474,1751223939189
circle loss,batch_train_loss,87.51278686523438,1475,1751223940452
circle loss,batch_train_loss,48.2471923828125,1476,1751223941704
circle loss,batch_train_loss,87.61669158935547,1477,1751223942960
circle loss,batch_train_loss,55.002113342285156,1478,1751223944186
circle loss,batch_train_loss,65.20865631103516,1479,1751223945826
circle loss,batch_train_loss,78.42463684082031,1480,1751223947216
circle loss,batch_train_loss,55.83120346069336,1481,1751223948552
circle loss,batch_train_loss,64.27438354492188,1482,1751223950120
circle loss,batch_train_loss,88.1424789428711,1483,1751223951371
circle loss,batch_train_loss,90.42961120605469,1484,1751223952589
circle loss,batch_train_loss,62.15227508544922,1485,1751223953921
circle loss,batch_train_loss,67.88715362548828,1486,1751223955812
circle loss,batch_train_loss,74.70455169677734,1487,1751223957130
circle loss,batch_train_loss,83.08751678466797,1488,1751223958455
circle loss,batch_train_loss,83.77337646484375,1489,1751223959747
circle loss,batch_train_loss,46.34614562988281,1490,1751223961117
circle loss,batch_train_loss,75.40043640136719,1491,1751223962402
circle loss,batch_train_loss,78.79818725585938,1492,1751223963656
circle loss,batch_train_loss,57.37900161743164,1493,1751223964931
circle loss,batch_train_loss,79.42333984375,1494,1751223966223
circle loss,batch_train_loss,59.03549575805664,1495,1751223967079
circle loss,batch_train_loss,72.09220886230469,1496,1751223981949
circle loss,batch_train_loss,78.41007232666016,1497,1751223983289
circle loss,batch_train_loss,79.47801208496094,1498,1751223984526
circle loss,batch_train_loss,86.36192321777344,1499,1751223985758
circle loss,batch_train_loss,79.10126495361328,1500,1751223987031
circle loss,batch_train_loss,82.4266586303711,1501,1751223988278
circle loss,batch_train_loss,59.410194396972656,1502,1751223989552
circle loss,batch_train_loss,74.54503631591797,1503,1751223990810
circle loss,batch_train_loss,65.13484954833984,1504,1751223992097
circle loss,batch_train_loss,65.78334045410156,1505,1751223993413
circle loss,batch_train_loss,90.70711517333984,1506,1751223994634
circle loss,batch_train_loss,56.437347412109375,1507,1751223995850
circle loss,batch_train_loss,77.82118225097656,1508,1751223997117
circle loss,batch_train_loss,50.00510025024414,1509,1751223998383
circle loss,batch_train_loss,123.3111801147461,1510,1751223999607
circle loss,batch_train_loss,76.65827178955078,1511,1751224000870
circle loss,batch_train_loss,60.91352462768555,1512,1751224002168
circle loss,batch_train_loss,59.74845504760742,1513,1751224003427
circle loss,batch_train_loss,76.07582092285156,1514,1751224004687
circle loss,batch_train_loss,66.49662017822266,1515,1751224005977
circle loss,batch_train_loss,61.949241638183594,1516,1751224007233
circle loss,batch_train_loss,85.73371887207031,1517,1751224008494
circle loss,batch_train_loss,84.07047271728516,1518,1751224009742
circle loss,batch_train_loss,80.54413604736328,1519,1751224010967
circle loss,batch_train_loss,87.955322265625,1520,1751224012226
circle loss,batch_train_loss,61.52531814575195,1521,1751224013516
circle loss,batch_train_loss,58.05757141113281,1522,1751224014750
circle loss,batch_train_loss,88.14521789550781,1523,1751224016017
circle loss,batch_train_loss,82.46619415283203,1524,1751224017244
circle loss,batch_train_loss,43.70222473144531,1525,1751224018559
circle loss,batch_train_loss,93.30528259277344,1526,1751224019795
circle loss,batch_train_loss,79.4154281616211,1527,1751224021017
circle loss,batch_train_loss,63.05768585205078,1528,1751224022267
circle loss,batch_train_loss,62.49324417114258,1529,1751224023509
circle loss,batch_train_loss,53.708091735839844,1530,1751224024751
circle loss,batch_train_loss,78.48686218261719,1531,1751224026009
circle loss,batch_train_loss,68.89920043945312,1532,1751224027216
circle loss,batch_train_loss,47.56761932373047,1533,1751224028452
circle loss,batch_train_loss,87.70054626464844,1534,1751224029662
circle loss,batch_train_loss,83.82838439941406,1535,1751224030955
circle loss,batch_train_loss,80.22637176513672,1536,1751224032207
circle loss,batch_train_loss,64.7426528930664,1537,1751224033444
circle loss,batch_train_loss,55.7079963684082,1538,1751224034646
circle loss,batch_train_loss,93.0177993774414,1539,1751224035844
circle loss,batch_train_loss,80.06126403808594,1540,1751224037046
circle loss,batch_train_loss,75.85958862304688,1541,1751224038254
circle loss,batch_train_loss,73.55906677246094,1542,1751224039468
circle loss,batch_train_loss,61.142704010009766,1543,1751224040711
circle loss,batch_train_loss,74.36447143554688,1544,1751224041931
circle loss,batch_train_loss,66.14925384521484,1545,1751224043185
circle loss,batch_train_loss,70.0485610961914,1546,1751224044481
circle loss,batch_train_loss,70.01557922363281,1547,1751224045687
circle loss,batch_train_loss,72.46974182128906,1548,1751224046899
circle loss,batch_train_loss,85.49024963378906,1549,1751224048127
circle loss,batch_train_loss,79.66206359863281,1550,1751224049390
circle loss,batch_train_loss,48.75055694580078,1551,1751224050630
circle loss,batch_train_loss,73.4979248046875,1552,1751224051872
circle loss,batch_train_loss,66.2563247680664,1553,1751224053077
circle loss,batch_train_loss,57.037620544433594,1554,1751224054345
circle loss,batch_train_loss,58.43126678466797,1555,1751224055604
circle loss,batch_train_loss,67.52373504638672,1556,1751224056836
circle loss,batch_train_loss,84.66607666015625,1557,1751224058173
circle loss,batch_train_loss,72.9264144897461,1558,1751224059462
circle loss,batch_train_loss,85.19933319091797,1559,1751224060692
circle loss,batch_train_loss,94.67809295654297,1560,1751224061915
circle loss,batch_train_loss,58.4490852355957,1561,1751224063150
circle loss,batch_train_loss,64.20808410644531,1562,1751224064409
circle loss,batch_train_loss,61.049476623535156,1563,1751224065618
circle loss,batch_train_loss,49.11854553222656,1564,1751224066825
circle loss,batch_train_loss,55.22110366821289,1565,1751224068025
circle loss,batch_train_loss,70.3974380493164,1566,1751224069254
circle loss,batch_train_loss,51.95811462402344,1567,1751224070456
circle loss,batch_train_loss,79.26322174072266,1568,1751224071782
circle loss,batch_train_loss,87.29737854003906,1569,1751224073088
circle loss,batch_train_loss,84.64752960205078,1570,1751224074386
circle loss,batch_train_loss,83.02751159667969,1571,1751224075637
circle loss,batch_train_loss,69.5564956665039,1572,1751224076856
circle loss,batch_train_loss,62.516357421875,1573,1751224078100
circle loss,batch_train_loss,79.23297882080078,1574,1751224079390
circle loss,batch_train_loss,75.09487915039062,1575,1751224080691
circle loss,batch_train_loss,79.68341827392578,1576,1751224081942
circle loss,batch_train_loss,81.3595962524414,1577,1751224083255
circle loss,batch_train_loss,74.6303482055664,1578,1751224084507
circle loss,batch_train_loss,65.59703063964844,1579,1751224085729
circle loss,batch_train_loss,81.8065414428711,1580,1751224086992
circle loss,batch_train_loss,89.09915161132812,1581,1751224088393
circle loss,batch_train_loss,56.159149169921875,1582,1751224089688
circle loss,batch_train_loss,108.42509460449219,1583,1751224090503
circle loss,batch_train_loss,78.91144561767578,1584,1751224104669
circle loss,batch_train_loss,59.612457275390625,1585,1751224105961
circle loss,batch_train_loss,83.37091827392578,1586,1751224107220
circle loss,batch_train_loss,56.69184112548828,1587,1751224108512
circle loss,batch_train_loss,98.51325225830078,1588,1751224109788
circle loss,batch_train_loss,67.66649627685547,1589,1751224111035
circle loss,batch_train_loss,72.05899047851562,1590,1751224112259
circle loss,batch_train_loss,86.13337707519531,1591,1751224113529
circle loss,batch_train_loss,62.3795051574707,1592,1751224114951
circle loss,batch_train_loss,87.54377746582031,1593,1751224116228
circle loss,batch_train_loss,100.67376708984375,1594,1751224117473
circle loss,batch_train_loss,57.28466796875,1595,1751224118735
circle loss,batch_train_loss,50.10129928588867,1596,1751224120029
circle loss,batch_train_loss,82.83443450927734,1597,1751224121272
circle loss,batch_train_loss,86.01622009277344,1598,1751224122534
circle loss,batch_train_loss,60.85926055908203,1599,1751224123868
circle loss,batch_train_loss,70.70221710205078,1600,1751224125191
circle loss,batch_train_loss,61.34206771850586,1601,1751224126473
circle loss,batch_train_loss,80.4942626953125,1602,1751224127940
circle loss,batch_train_loss,48.10068130493164,1603,1751224129166
circle loss,batch_train_loss,70.85823822021484,1604,1751224130449
circle loss,batch_train_loss,45.4440803527832,1605,1751224131729
circle loss,batch_train_loss,69.28460693359375,1606,1751224132970
circle loss,batch_train_loss,77.21597290039062,1607,1751224134204
circle loss,batch_train_loss,66.74424743652344,1608,1751224135457
circle loss,batch_train_loss,66.7567367553711,1609,1751224136683
circle loss,batch_train_loss,68.60530853271484,1610,1751224137917
circle loss,batch_train_loss,83.40132904052734,1611,1751224139139
circle loss,batch_train_loss,65.1363525390625,1612,1751224140377
circle loss,batch_train_loss,85.27590942382812,1613,1751224141664
circle loss,batch_train_loss,60.91379928588867,1614,1751224142890
circle loss,batch_train_loss,78.66576385498047,1615,1751224144111
circle loss,batch_train_loss,58.2575569152832,1616,1751224145356
circle loss,batch_train_loss,50.094425201416016,1617,1751224146608
circle loss,batch_train_loss,45.8742561340332,1618,1751224147930
circle loss,batch_train_loss,68.45943450927734,1619,1751224149255
circle loss,batch_train_loss,94.10220336914062,1620,1751224150629
circle loss,batch_train_loss,57.491111755371094,1621,1751224151919
circle loss,batch_train_loss,73.87279510498047,1622,1751224153203
circle loss,batch_train_loss,58.22394561767578,1623,1751224154765
circle loss,batch_train_loss,74.04440307617188,1624,1751224156094
circle loss,batch_train_loss,69.75731658935547,1625,1751224157350
circle loss,batch_train_loss,60.442691802978516,1626,1751224158614
circle loss,batch_train_loss,69.10308837890625,1627,1751224159861
circle loss,batch_train_loss,82.0468978881836,1628,1751224161186
circle loss,batch_train_loss,69.26102447509766,1629,1751224162464
circle loss,batch_train_loss,57.76416015625,1630,1751224163750
circle loss,batch_train_loss,73.41207885742188,1631,1751224164986
circle loss,batch_train_loss,64.13487243652344,1632,1751224166223
circle loss,batch_train_loss,65.43682861328125,1633,1751224167497
circle loss,batch_train_loss,62.791465759277344,1634,1751224168718
circle loss,batch_train_loss,98.99437713623047,1635,1751224169938
circle loss,batch_train_loss,62.11899948120117,1636,1751224171174
circle loss,batch_train_loss,79.48637390136719,1637,1751224172394
circle loss,batch_train_loss,56.97962951660156,1638,1751224173626
circle loss,batch_train_loss,75.90833282470703,1639,1751224174864
circle loss,batch_train_loss,47.22322082519531,1640,1751224176126
circle loss,batch_train_loss,49.84514617919922,1641,1751224177416
circle loss,batch_train_loss,72.29745483398438,1642,1751224178641
circle loss,batch_train_loss,58.76976776123047,1643,1751224179857
circle loss,batch_train_loss,77.31037139892578,1644,1751224181190
circle loss,batch_train_loss,72.48986053466797,1645,1751224182407
circle loss,batch_train_loss,64.90873718261719,1646,1751224183626
circle loss,batch_train_loss,92.5980453491211,1647,1751224184887
circle loss,batch_train_loss,80.40100860595703,1648,1751224186201
circle loss,batch_train_loss,63.19608688354492,1649,1751224187514
circle loss,batch_train_loss,47.367401123046875,1650,1751224188787
circle loss,batch_train_loss,70.47549438476562,1651,1751224190054
circle loss,batch_train_loss,62.12796401977539,1652,1751224191310
circle loss,batch_train_loss,84.29156494140625,1653,1751224192605
circle loss,batch_train_loss,49.54092025756836,1654,1751224193869
circle loss,batch_train_loss,60.32398223876953,1655,1751224195147
circle loss,batch_train_loss,56.9111442565918,1656,1751224196401
circle loss,batch_train_loss,76.3476333618164,1657,1751224197678
circle loss,batch_train_loss,78.11714935302734,1658,1751224198919
circle loss,batch_train_loss,58.95321273803711,1659,1751224200191
circle loss,batch_train_loss,63.41686248779297,1660,1751224201483
circle loss,batch_train_loss,54.44212341308594,1661,1751224202833
circle loss,batch_train_loss,65.04949951171875,1662,1751224204196
circle loss,batch_train_loss,56.97355270385742,1663,1751224205472
circle loss,batch_train_loss,44.63629913330078,1664,1751224206764
circle loss,batch_train_loss,58.17393112182617,1665,1751224208048
circle loss,batch_train_loss,60.63146209716797,1666,1751224209311
circle loss,batch_train_loss,88.78792572021484,1667,1751224210593
circle loss,batch_train_loss,55.9510498046875,1668,1751224211878
circle loss,batch_train_loss,62.697566986083984,1669,1751224213157
circle loss,batch_train_loss,65.40611267089844,1670,1751224214430
circle loss,batch_train_loss,109.11802673339844,1671,1751224215256
circle loss,batch_train_loss,72.36675262451172,1672,1751224229907
circle loss,batch_train_loss,62.23808670043945,1673,1751224231250
circle loss,batch_train_loss,76.69542694091797,1674,1751224232540
circle loss,batch_train_loss,59.575565338134766,1675,1751224233820
circle loss,batch_train_loss,40.87156295776367,1676,1751224235143
circle loss,batch_train_loss,57.1142463684082,1677,1751224236450
circle loss,batch_train_loss,32.60921096801758,1678,1751224237754
circle loss,batch_train_loss,57.48854064941406,1679,1751224239037
circle loss,batch_train_loss,66.1627426147461,1680,1751224240353
circle loss,batch_train_loss,72.9766845703125,1681,1751224241745
circle loss,batch_train_loss,38.69411849975586,1682,1751224243047
circle loss,batch_train_loss,79.89044189453125,1683,1751224244336
circle loss,batch_train_loss,69.28430938720703,1684,1751224245606
circle loss,batch_train_loss,67.38247680664062,1685,1751224246844
circle loss,batch_train_loss,47.389652252197266,1686,1751224248087
circle loss,batch_train_loss,91.57603454589844,1687,1751224249395
circle loss,batch_train_loss,34.31246566772461,1688,1751224250739
circle loss,batch_train_loss,81.43157196044922,1689,1751224252045
circle loss,batch_train_loss,68.16642761230469,1690,1751224253346
circle loss,batch_train_loss,69.04603576660156,1691,1751224254745
circle loss,batch_train_loss,69.5136947631836,1692,1751224256061
circle loss,batch_train_loss,59.82691192626953,1693,1751224257316
circle loss,batch_train_loss,55.47473907470703,1694,1751224258604
circle loss,batch_train_loss,57.27764892578125,1695,1751224259884
circle loss,batch_train_loss,83.93742370605469,1696,1751224261182
circle loss,batch_train_loss,65.42281341552734,1697,1751224262451
circle loss,batch_train_loss,80.43269348144531,1698,1751224263699
circle loss,batch_train_loss,87.23485565185547,1699,1751224265008
circle loss,batch_train_loss,87.21143341064453,1700,1751224266273
circle loss,batch_train_loss,73.23558807373047,1701,1751224267712
circle loss,batch_train_loss,88.21217346191406,1702,1751224269018
circle loss,batch_train_loss,51.8847541809082,1703,1751224270334
circle loss,batch_train_loss,50.243324279785156,1704,1751224271642
circle loss,batch_train_loss,61.67156982421875,1705,1751224272940
circle loss,batch_train_loss,70.33551788330078,1706,1751224274244
circle loss,batch_train_loss,84.45343017578125,1707,1751224275548
circle loss,batch_train_loss,50.5297966003418,1708,1751224276838
circle loss,batch_train_loss,65.68009185791016,1709,1751224278122
circle loss,batch_train_loss,46.044960021972656,1710,1751224279417
circle loss,batch_train_loss,50.60451126098633,1711,1751224280823
circle loss,batch_train_loss,76.60041046142578,1712,1751224282116
circle loss,batch_train_loss,64.47856903076172,1713,1751224283419
circle loss,batch_train_loss,36.62505340576172,1714,1751224284718
